Date,Race,Rank,Rider,CQ
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",91.,STETINA Peter,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",101.,STETINA Peter,0
16/03/2014,Paris - Nice,46.,STETINA Peter,5
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",87.,STETINA Peter,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",64.,STETINA Peter,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",55.,STETINA Peter,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",48.,STETINA Peter,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",52.,STETINA Peter,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",106.,STETINA Peter,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",93.,STETINA Peter,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",83.,STETINA Peter,0
2/03/2014,Valence Drôme Classic,71.,STETINA Peter,0
1/03/2014,Classic Sud Ardèche - Souvenir Francis Delpech,119.,STETINA Peter,0
26/01/2014,Tour de San Luis,8.,STETINA Peter,35
25/01/2014,"Tour de San Luis, Stage 6 : La Chacras - Mirador del Sol",18.,STETINA Peter,0
23/01/2014,"Tour de San Luis, Stage 4 : Municipalidad de Potrero - Cerro El Amago",7.,STETINA Peter,0
22/01/2014,"Tour de San Luis, Stage 3 : Tilisarao - Juana Koslay",14.,STETINA Peter,0
21/01/2014,"Tour de San Luis, Stage 2 : La Punta - Mirador del Potrero",2.,STETINA Peter,10
12/10/2014,Paris - Tours,30.0,TEUNS Dylan,5
7/10/2014,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,33.0,TEUNS Dylan,0
4/10/2014,Piccolo Giro di Lombardia,2.0,TEUNS Dylan,10
26/09/2014,World Championships U23 (Ponferrada) R.R.,28.0,TEUNS Dylan,0
17/09/2014,GP de Wallonie,6.0,TEUNS Dylan,28
14/09/2014,Tour of Britain,10.0,TEUNS Dylan,44
13/09/2014,"Tour of Britain, Stage 7 : Camberley - Brighton",7.0,TEUNS Dylan,0
12/09/2014,"Tour of Britain, Stage 6 : Bath - Hemel Hempstead",20.0,TEUNS Dylan,0
11/09/2014,"Tour of Britain, Stage 5 : Exmouth - Exeter",20.0,TEUNS Dylan,0
10/09/2014,"Tour of Britain, Stage 4 : Worcester - Bristol",3.0,TEUNS Dylan,10
9/09/2014,"Tour of Britain, Stage 3 : Newtown - The Tumble",4.0,TEUNS Dylan,5
28/08/2014,"Tour de l'Avenir, Stage 5 : Bons-en-Chablais - Les Carroz-d'Arâches",1.0,TEUNS Dylan,8
25/08/2014,"Tour de l'Avenir, Stage 2 : Brioude - Saint-Galmier",7.0,TEUNS Dylan,0
10/08/2014,Tour of Utah,18.0,TEUNS Dylan,7
10/08/2014,"Tour of Utah, Stage 7 : Park City - Park City",11.0,TEUNS Dylan,0
5/08/2014,"Tour of Utah, Stage 2 : Panguitch - Torrey",15.0,TEUNS Dylan,0
19/07/2014,"Giro della Valle d'Aosta Mont Blanc, Stage 3 : Châtel (Fra) - Morillon/Les Esserts (Fra)",1.0,TEUNS Dylan,4
5/07/2014,Omloop Het Nieuwsblad elite/u23,2.0,TEUNS Dylan,10
22/06/2014,Flèche Ardennaise,14.0,TEUNS Dylan,0
13/06/2014,"Ronde de l'Oise, Stage 2 : Thiverny - Ribecourt-Dreslincourt",3.0,TEUNS Dylan,1
1/05/2014,Tour de Bretagne - Trophée des Granitiers,2.0,TEUNS Dylan,18
1/05/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 7 : Le Hinglé - Dinan",3.0,TEUNS Dylan,1
28/04/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 4 : Jugon-les-Lacs - Fouesnant",3.0,TEUNS Dylan,1
27/04/2014,"Tour de Bretagne - Trophée des Granitiers, Stage 3 : Mauron - Jugon-les-Lacs",1.0,TEUNS Dylan,4
19/04/2014,Liège - Bastogne - Liège u23,2.0,TEUNS Dylan,10
13/04/2014,"Circuit des Ardennes, Stage 3 : Monthermé - Monthermé",5.0,TEUNS Dylan,0
28/03/2014,"Tour de Normandie, Stage 4 : Domfront - Villers-Bocage",3.0,TEUNS Dylan,1
12/10/2014,Paris - Tours,39.0,VAN AVERMAET Greg,0
7/10/2014,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,4.0,VAN AVERMAET Greg,36
28/09/2014,World Championships (Ponferrada) R.R.,5.0,VAN AVERMAET Greg,162
20/09/2014,GP Impanis - Van Petegem,1.0,VAN AVERMAET Greg,80
17/09/2014,GP de Wallonie,1.0,VAN AVERMAET Greg,80
14/09/2014,GP de Montréal,7.0,VAN AVERMAET Greg,66
12/09/2014,GP de Québec,5.0,VAN AVERMAET Greg,86
31/08/2014,GP Ouest France - Plouay,76.0,VAN AVERMAET Greg,5
24/08/2014,Vattenfall Cyclassics - Hamburg,61.0,VAN AVERMAET Greg,5
17/08/2014,Eneco Tour,5.0,VAN AVERMAET Greg,104
17/08/2014,"Eneco Tour, Stage 7 : Riemst (Bel) - Sittard",11.0,VAN AVERMAET Greg,0
16/08/2014,"Eneco Tour, Stage 6 : Heerlen (Ned) - La Redoute",3.0,VAN AVERMAET Greg,14
15/08/2014,"Eneco Tour, Stage 5 : Geraardsbergen - Geraardsbergen",1.0,VAN AVERMAET Greg,35
14/08/2014,"Eneco Tour, Stage 4 : Koksijde - Ardooie",43.0,VAN AVERMAET Greg,0
13/08/2014,"Eneco Tour, Stage 3 : Breda - Breda I.T.T.",29.0,VAN AVERMAET Greg,0
12/08/2014,"Eneco Tour, Stage 2 : Waalwijk - Vlijmen",33.0,VAN AVERMAET Greg,0
11/08/2014,"Eneco Tour, Stage 1 : Terneuzen - Terneuzen",66.0,VAN AVERMAET Greg,0
2/08/2014,Clasica San Sebastian,8.0,VAN AVERMAET Greg,58
27/07/2014,Tour de France,38.0,VAN AVERMAET Greg,33
27/07/2014,"Tour de France, Stage 21 : Evry - Paris",13.0,VAN AVERMAET Greg,0
26/07/2014,"Tour de France, Stage 20 : Bergerac - Perigueux I.T.T.",64.0,VAN AVERMAET Greg,0
25/07/2014,"Tour de France, Stage 19 : Maubourguet - Bergerac",83.0,VAN AVERMAET Greg,0
24/07/2014,"Tour de France, Stage 18 : Pau - Hautacam",42.0,VAN AVERMAET Greg,0
23/07/2014,"Tour de France, Stage 17 : Saint-Gaudens - Saint-Lary-Soulan/Pla d'Adet",81.0,VAN AVERMAET Greg,0
22/07/2014,"Tour de France, Stage 16 : Carcassonne - Bagneres-de-Luchon",6.0,VAN AVERMAET Greg,10
20/07/2014,"Tour de France, Stage 15 : Tallard - Nîmes",20.0,VAN AVERMAET Greg,0
19/07/2014,"Tour de France, Stage 14 : Grenoble - Risoul",90.0,VAN AVERMAET Greg,0
18/07/2014,"Tour de France, Stage 13 : Saint-Etienne - Chamrousse",55.0,VAN AVERMAET Greg,0
17/07/2014,"Tour de France, Stage 12 : Bourg-en-Bresse - Saint-Etienne",110.0,VAN AVERMAET Greg,0
16/07/2014,"Tour de France, Stage 11 : Besancon - Oyonnax",7.0,VAN AVERMAET Greg,5
14/07/2014,"Tour de France, Stage 10 : Mulhouse - La Planche des Belles Filles",72.0,VAN AVERMAET Greg,0
13/07/2014,"Tour de France, Stage 9 : Gerardmer - Mulhouse",3.0,VAN AVERMAET Greg,35
12/07/2014,"Tour de France, Stage 8 : Tomblaine - Gerardmer/La Mauselaine",98.0,VAN AVERMAET Greg,0
11/07/2014,"Tour de France, Stage 7 : Epernay - Nancy",10.0,VAN AVERMAET Greg,1
10/07/2014,"Tour de France, Stage 6 : Arras - Reims",13.0,VAN AVERMAET Greg,0
9/07/2014,"Tour de France, Stage 5 : Ieper (Bel) - Arenberg",97.0,VAN AVERMAET Greg,0
8/07/2014,"Tour de France, Stage 4 : Le Touquet Paris-Plage - Lille",15.0,VAN AVERMAET Greg,0
7/07/2014,"Tour de France, Stage 3 : Cambridge (GBr) - London (GBr)",18.0,VAN AVERMAET Greg,0
6/07/2014,"Tour de France, Stage 2 : York (GBr) - Sheffield (GBr)",2.0,VAN AVERMAET Greg,50
5/07/2014,"Tour de France, Stage 1 : Leeds (GBr) - Harrogate (GBr)",13.0,VAN AVERMAET Greg,0
29/06/2014,National Championships Belgium (Wielsbeke) R.R.,9.0,VAN AVERMAET Greg,16
25/06/2014,Halle - Ingooigem,14.0,VAN AVERMAET Greg,7
15/06/2014,Critérium du Dauphiné,45.0,VAN AVERMAET Greg,5
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",94.0,VAN AVERMAET Greg,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",28.0,VAN AVERMAET Greg,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",50.0,VAN AVERMAET Greg,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",45.0,VAN AVERMAET Greg,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",25.0,VAN AVERMAET Greg,0
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",15.0,VAN AVERMAET Greg,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",88.0,VAN AVERMAET Greg,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",68.0,VAN AVERMAET Greg,0
1/06/2014,Ronde van België / Tour de Belgique,10.0,VAN AVERMAET Greg,44
1/06/2014,"Ronde van België / Tour de Belgique, Stage 5 : Oreye - Oreye",3.0,VAN AVERMAET Greg,10
31/05/2014,"Ronde van België / Tour de Belgique, Stage 4 : Lacs de l'Eau d'Heure - Lacs de l'Eau d'Heure",9.0,VAN AVERMAET Greg,0
30/05/2014,"Ronde van België / Tour de Belgique, Stage 3 : Diksmuide - Diksmuide I.T.T.",18.0,VAN AVERMAET Greg,0
28/05/2014,"Ronde van België / Tour de Belgique, Stage 1 : Lochristi - Buggenhout",14.0,VAN AVERMAET Greg,0
18/05/2014,Tour of California,44.0,VAN AVERMAET Greg,5
15/05/2014,"Tour of California, Stage 5 : Pismo Beach - Santa Barbara",8.0,VAN AVERMAET Greg,0
20/04/2014,Amstel Gold Race,40.0,VAN AVERMAET Greg,5
13/04/2014,Paris - Roubaix,17.0,VAN AVERMAET Greg,30
9/04/2014,Scheldeprijs,89.0,VAN AVERMAET Greg,0
6/04/2014,Ronde van Vlaanderen,2.0,VAN AVERMAET Greg,170
30/03/2014,Gent - Wevelgem,28.0,VAN AVERMAET Greg,8
28/03/2014,E3 Prijs Vlaanderen - Harelbeke,10.0,VAN AVERMAET Greg,46
23/03/2014,Milano - Sanremo,25.0,VAN AVERMAET Greg,14
16/03/2014,Paris - Nice,41.0,VAN AVERMAET Greg,5
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",63.0,VAN AVERMAET Greg,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",27.0,VAN AVERMAET Greg,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",70.0,VAN AVERMAET Greg,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",8.0,VAN AVERMAET Greg,1
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",36.0,VAN AVERMAET Greg,0
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",52.0,VAN AVERMAET Greg,0
10/03/2014,"Paris - Nice, Stage 2 : Rambouillet - Saint-Georges-sur-Baulche",16.0,VAN AVERMAET Greg,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",17.0,VAN AVERMAET Greg,0
2/03/2014,Kuurne - Brussel - Kuurne,24.0,VAN AVERMAET Greg,0
1/03/2014,Omloop Het Nieuwsblad,2.0,VAN AVERMAET Greg,84
23/02/2014,Tour of Oman,54.0,VAN AVERMAET Greg,0
18/02/2014,"Tour of Oman, Stage 1 : As Suwayq Castle - Naseem Garden",15.0,VAN AVERMAET Greg,0
14/02/2014,Tour of Qatar,31.0,VAN AVERMAET Greg,5
11/02/2014,"Tour of Qatar, Stage 3 : Lusail I.T.T.",17.0,VAN AVERMAET Greg,0
9/02/2014,"Tour of Qatar, Stage 1 : Al Wakra - Dukhan",16.0,VAN AVERMAET Greg,0
14/10/2014,Tour of Beijing,105.,VAN GARDEREN Tejay,5
14/10/2014,"Tour of Beijing, Stage 5 : Tiananmen Square - Bird’s Nest",98.,VAN GARDEREN Tejay,0
13/10/2014,"Tour of Beijing, Stage 4 : Yanqing - Mentougou Miaofeng",84.,VAN GARDEREN Tejay,0
12/10/2014,"Tour of Beijing, Stage 3 : Yanqing - Qianjiadian",85.,VAN GARDEREN Tejay,0
11/10/2014,"Tour of Beijing, Stage 2 : Chong Li - Yan Jia Ping",103.,VAN GARDEREN Tejay,0
10/10/2014,"Tour of Beijing, Stage 1 : Chong Li - Zhangjiakou",113.,VAN GARDEREN Tejay,0
5/10/2014,Il Lombardia,DNF,VAN GARDEREN Tejay,0
28/09/2014,World Championships (Ponferrada) R.R.,DNF,VAN GARDEREN Tejay,0
24/09/2014,World Championships (Ponferrada) I.T.T.,37.,VAN GARDEREN Tejay,5
21/09/2014,World Championships (Ponferrada) T.T.T.,1.,VAN GARDEREN Tejay,62
14/09/2014,GP de Montréal,35.,VAN GARDEREN Tejay,5
12/09/2014,GP de Québec,40.,VAN GARDEREN Tejay,5
24/08/2014,USA Pro Challenge - Tour of Colorado,1.,VAN GARDEREN Tejay,160
24/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 7 : Boulder - Denver",6.,VAN GARDEREN Tejay,0
23/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 6 : Vail - Vail Pass I.T.T.",leader,VAN GARDEREN Tejay,8
23/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 6 : Vail - Vail Pass I.T.T.",1.,VAN GARDEREN Tejay,25
22/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 5 : Woodland Park - Breckenridge",leader,VAN GARDEREN Tejay,8
22/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 5 : Woodland Park - Breckenridge",9.,VAN GARDEREN Tejay,0
21/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 4 : Colorado Springs - Colorado Springs",leader,VAN GARDEREN Tejay,8
20/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 3 : Gunnison - Monarch Mountain",leader,VAN GARDEREN Tejay,8
20/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 3 : Gunnison - Monarch Mountain",1.,VAN GARDEREN Tejay,25
19/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 2 : Aspen - Crested Butte",3.,VAN GARDEREN Tejay,10
18/08/2014,"USA Pro Challenge - Tour of Colorado, Stage 1 : Aspen - Aspen",11.,VAN GARDEREN Tejay,0
2/08/2014,Clasica San Sebastian,57.,VAN GARDEREN Tejay,5
27/07/2014,Tour de France,5.,VAN GARDEREN Tejay,290
27/07/2014,"Tour de France, Stage 21 : Evry - Paris",19.,VAN GARDEREN Tejay,0
26/07/2014,"Tour de France, Stage 20 : Bergerac - Perigueux I.T.T.",6.,VAN GARDEREN Tejay,10
25/07/2014,"Tour de France, Stage 19 : Maubourguet - Bergerac",30.,VAN GARDEREN Tejay,0
24/07/2014,"Tour de France, Stage 18 : Pau - Hautacam",5.,VAN GARDEREN Tejay,15
23/07/2014,"Tour de France, Stage 17 : Saint-Gaudens - Saint-Lary-Soulan/Pla d'Adet",13.,VAN GARDEREN Tejay,0
22/07/2014,"Tour de France, Stage 16 : Carcassonne - Bagneres-de-Luchon",37.,VAN GARDEREN Tejay,0
20/07/2014,"Tour de France, Stage 15 : Tallard - Nîmes",34.,VAN GARDEREN Tejay,0
19/07/2014,"Tour de France, Stage 14 : Grenoble - Risoul",6.,VAN GARDEREN Tejay,10
18/07/2014,"Tour de France, Stage 13 : Saint-Etienne - Chamrousse",6.,VAN GARDEREN Tejay,10
17/07/2014,"Tour de France, Stage 12 : Bourg-en-Bresse - Saint-Etienne",38.,VAN GARDEREN Tejay,0
16/07/2014,"Tour de France, Stage 11 : Besancon - Oyonnax",26.,VAN GARDEREN Tejay,0
14/07/2014,"Tour de France, Stage 10 : Mulhouse - La Planche des Belles Filles",6.,VAN GARDEREN Tejay,10
13/07/2014,"Tour de France, Stage 9 : Gerardmer - Mulhouse",45.,VAN GARDEREN Tejay,0
12/07/2014,"Tour de France, Stage 8 : Tomblaine - Gerardmer/La Mauselaine",8.,VAN GARDEREN Tejay,3
11/07/2014,"Tour de France, Stage 7 : Epernay - Nancy",43.,VAN GARDEREN Tejay,0
10/07/2014,"Tour de France, Stage 6 : Arras - Reims",26.,VAN GARDEREN Tejay,0
9/07/2014,"Tour de France, Stage 5 : Ieper (Bel) - Arenberg",31.,VAN GARDEREN Tejay,0
8/07/2014,"Tour de France, Stage 4 : Le Touquet Paris-Plage - Lille",34.,VAN GARDEREN Tejay,0
7/07/2014,"Tour de France, Stage 3 : Cambridge (GBr) - London (GBr)",42.,VAN GARDEREN Tejay,0
6/07/2014,"Tour de France, Stage 2 : York (GBr) - Sheffield (GBr)",9.,VAN GARDEREN Tejay,2
5/07/2014,"Tour de France, Stage 1 : Leeds (GBr) - Harrogate (GBr)",32.,VAN GARDEREN Tejay,0
15/06/2014,Critérium du Dauphiné,13.,VAN GARDEREN Tejay,48
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",6.,VAN GARDEREN Tejay,3
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",27.,VAN GARDEREN Tejay,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",38.,VAN GARDEREN Tejay,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",13.,VAN GARDEREN Tejay,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",15.,VAN GARDEREN Tejay,0
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",71.,VAN GARDEREN Tejay,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",33.,VAN GARDEREN Tejay,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",9.,VAN GARDEREN Tejay,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",106.,VAN GARDEREN Tejay,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",124.,VAN GARDEREN Tejay,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",151.,VAN GARDEREN Tejay,0
12/04/2014,Vuelta al Pais Vasco,6.,VAN GARDEREN Tejay,110
12/04/2014,"Vuelta al Pais Vasco, Stage 6 : Markina-Xemein - Markina-Xemein I.T.T.",9.,VAN GARDEREN Tejay,0
11/04/2014,"Vuelta al Pais Vasco, Stage 5 : Eibar - Markina-Xemein",15.,VAN GARDEREN Tejay,0
10/04/2014,"Vuelta al Pais Vasco, Stage 4 : Vitoria-Gasteiz - Eibar (Arrate)",12.,VAN GARDEREN Tejay,0
9/04/2014,"Vuelta al Pais Vasco, Stage 3 : Urdax - Vitoria-Gasteiz",42.,VAN GARDEREN Tejay,0
8/04/2014,"Vuelta al Pais Vasco, Stage 2 : Ordizia - Dantxarinea-Urdazabi",26.,VAN GARDEREN Tejay,0
7/04/2014,"Vuelta al Pais Vasco, Stage 1 : Ordizia - Ordizia",18.,VAN GARDEREN Tejay,0
30/03/2014,Volta a Catalunya,3.,VAN GARDEREN Tejay,140
30/03/2014,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",14.,VAN GARDEREN Tejay,0
29/03/2014,"Volta a Catalunya, Stage 6 : El Vendrell - Vilanova i la Geltru",31.,VAN GARDEREN Tejay,0
28/03/2014,"Volta a Catalunya, Stage 5 : Llanars-Vall de Camprodon - Valls",21.,VAN GARDEREN Tejay,0
27/03/2014,"Volta a Catalunya, Stage 4 : Alp - Vallter 2000/Setcases",1.,VAN GARDEREN Tejay,35
26/03/2014,"Volta a Catalunya, Stage 3 : Banyoles - Alp/La Molina",4.,VAN GARDEREN Tejay,8
25/03/2014,"Volta a Catalunya, Stage 2 : Mataro - Girona",57.,VAN GARDEREN Tejay,0
24/03/2014,"Volta a Catalunya, Stage 1 : Calella - Calella",45.,VAN GARDEREN Tejay,0
9/03/2014,"Paris - Nice, Stage 1 : Mantes-La-Jolie - Mantes-La-Jolie",DNF,VAN GARDEREN Tejay,0
23/02/2014,Tour of Oman,2.,VAN GARDEREN Tejay,120
22/02/2014,"Tour of Oman, Stage 5 : Bidbid - Jabal Al Akhdhar (Green Mountain)",2.,VAN GARDEREN Tejay,15
28/09/2014,World Championships (Ponferrada) R.R.,87.,VELITS Peter,10
21/09/2014,World Championships (Ponferrada) T.T.T.,1.,VELITS Peter,62
14/09/2014,"Tour of Britain, Stage 8b : London - London",DNS,VELITS Peter,0
14/09/2014,"Tour of Britain, Stage 8a : London I.T.T.",19.,VELITS Peter,0
10/09/2014,"Tour of Britain, Stage 4 : Worcester - Bristol",15.,VELITS Peter,0
24/08/2014,Vattenfall Cyclassics - Hamburg,40.,VELITS Peter,5
9/08/2014,Tour de Pologne,24.,VELITS Peter,12
9/08/2014,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",35.,VELITS Peter,0
8/08/2014,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",31.,VELITS Peter,0
7/08/2014,"Tour de Pologne, Stage 5 : Zakopane - Strbskie Pleso (Svk)",17.,VELITS Peter,0
6/08/2014,"Tour de Pologne, Stage 4 : Tarnow - Katowice",53.,VELITS Peter,0
5/08/2014,"Tour de Pologne, Stage 3 : Kielce - Rzeszow",65.,VELITS Peter,0
4/08/2014,"Tour de Pologne, Stage 2 : Torun - Warszawa",28.,VELITS Peter,0
3/08/2014,"Tour de Pologne, Stage 1 : Gdansk - Bydgoszcz",36.,VELITS Peter,0
27/07/2014,Tour de France,27.,VELITS Peter,55
27/07/2014,"Tour de France, Stage 21 : Evry - Paris",29.,VELITS Peter,0
26/07/2014,"Tour de France, Stage 20 : Bergerac - Perigueux I.T.T.",16.,VELITS Peter,0
25/07/2014,"Tour de France, Stage 19 : Maubourguet - Bergerac",31.,VELITS Peter,0
24/07/2014,"Tour de France, Stage 18 : Pau - Hautacam",85.,VELITS Peter,0
23/07/2014,"Tour de France, Stage 17 : Saint-Gaudens - Saint-Lary-Soulan/Pla d'Adet",27.,VELITS Peter,0
22/07/2014,"Tour de France, Stage 16 : Carcassonne - Bagneres-de-Luchon",36.,VELITS Peter,0
20/07/2014,"Tour de France, Stage 15 : Tallard - Nîmes",36.,VELITS Peter,0
19/07/2014,"Tour de France, Stage 14 : Grenoble - Risoul",39.,VELITS Peter,0
18/07/2014,"Tour de France, Stage 13 : Saint-Etienne - Chamrousse",33.,VELITS Peter,0
17/07/2014,"Tour de France, Stage 12 : Bourg-en-Bresse - Saint-Etienne",51.,VELITS Peter,0
16/07/2014,"Tour de France, Stage 11 : Besancon - Oyonnax",50.,VELITS Peter,0
14/07/2014,"Tour de France, Stage 10 : Mulhouse - La Planche des Belles Filles",37.,VELITS Peter,0
13/07/2014,"Tour de France, Stage 9 : Gerardmer - Mulhouse",58.,VELITS Peter,0
12/07/2014,"Tour de France, Stage 8 : Tomblaine - Gerardmer/La Mauselaine",55.,VELITS Peter,0
11/07/2014,"Tour de France, Stage 7 : Epernay - Nancy",113.,VELITS Peter,0
10/07/2014,"Tour de France, Stage 6 : Arras - Reims",27.,VELITS Peter,0
9/07/2014,"Tour de France, Stage 5 : Ieper (Bel) - Arenberg",30.,VELITS Peter,0
8/07/2014,"Tour de France, Stage 4 : Le Touquet Paris-Plage - Lille",46.,VELITS Peter,0
7/07/2014,"Tour de France, Stage 3 : Cambridge (GBr) - London (GBr)",57.,VELITS Peter,0
6/07/2014,"Tour de France, Stage 2 : York (GBr) - Sheffield (GBr)",41.,VELITS Peter,0
5/07/2014,"Tour de France, Stage 1 : Leeds (GBr) - Harrogate (GBr)",45.,VELITS Peter,0
29/06/2014,"National Championships Slovakia (Slavkov,Cze) R.R.",2.,VELITS Peter,36
26/06/2014,"National Championships Slovakia (Slavkov,Cze) I.T.T.",1.,VELITS Peter,30
15/06/2014,Critérium du Dauphiné,47.,VELITS Peter,5
15/06/2014,"Critérium du Dauphiné, Stage 8 : Megève - Courchevel",73.,VELITS Peter,0
14/06/2014,"Critérium du Dauphiné, Stage 7 : Ville-la-Grand - Finaut/Émosson (Sui)",51.,VELITS Peter,0
13/06/2014,"Critérium du Dauphiné, Stage 6 : Grenoble - Poisy",44.,VELITS Peter,0
12/06/2014,"Critérium du Dauphiné, Stage 5 : Sisteron - La Mure",49.,VELITS Peter,0
11/06/2014,"Critérium du Dauphiné, Stage 4 : Montélimar - Gap",5.,VELITS Peter,5
10/06/2014,"Critérium du Dauphiné, Stage 3 : Ambert - Le Teil",46.,VELITS Peter,0
9/06/2014,"Critérium du Dauphiné, Stage 2 : Tarare - Col du Béal",63.,VELITS Peter,0
8/06/2014,"Critérium du Dauphiné, Stage 1 : Lyon - Lyon I.T.T.",130.,VELITS Peter,0
4/05/2014,"Tour de Romandie, Stage 5 : Neuchâtel - Neuchâtel I.T.T.",DNS,VELITS Peter,0
3/05/2014,"Tour de Romandie, Stage 4 : Fribourg - Fribourg",88.,VELITS Peter,0
2/05/2014,"Tour de Romandie, Stage 3 : Le Bouveret - Aigle",65.,VELITS Peter,0
1/05/2014,"Tour de Romandie, Stage 2 : Sion - Montreux",114.,VELITS Peter,0
30/04/2014,"Tour de Romandie, Stage 1 : Brigerbad - Sion",69.,VELITS Peter,0
29/04/2014,"Tour de Romandie, Prologue : Ascona I.T.T.",62.,VELITS Peter,0
27/04/2014,Liège - Bastogne - Liège,120.,VELITS Peter,5
20/04/2014,Amstel Gold Race,78.,VELITS Peter,5
12/04/2014,Vuelta al Pais Vasco,46.,VELITS Peter,5
12/04/2014,"Vuelta al Pais Vasco, Stage 6 : Markina-Xemein - Markina-Xemein I.T.T.",24.,VELITS Peter,0
11/04/2014,"Vuelta al Pais Vasco, Stage 5 : Eibar - Markina-Xemein",44.,VELITS Peter,0
10/04/2014,"Vuelta al Pais Vasco, Stage 4 : Vitoria-Gasteiz - Eibar (Arrate)",52.,VELITS Peter,0
9/04/2014,"Vuelta al Pais Vasco, Stage 3 : Urdax - Vitoria-Gasteiz",51.,VELITS Peter,0
8/04/2014,"Vuelta al Pais Vasco, Stage 2 : Ordizia - Dantxarinea-Urdazabi",23.,VELITS Peter,0
7/04/2014,"Vuelta al Pais Vasco, Stage 1 : Ordizia - Ordizia",105.,VELITS Peter,0
23/03/2014,Milano - Sanremo,DNF,VELITS Peter,0
16/03/2014,Paris - Nice,9.,VELITS Peter,80
16/03/2014,"Paris - Nice, Stage 8 : Nice - Nice",11.,VELITS Peter,0
15/03/2014,"Paris - Nice, Stage 7 : Mougins - Biot",10.,VELITS Peter,0
14/03/2014,"Paris - Nice, Stage 6 : Saint-Saturnin-les-Avignon - Fayence",16.,VELITS Peter,0
13/03/2014,"Paris - Nice, Stage 5 : Crèche-sur-Saône - Rive-de-Gier",27.,VELITS Peter,0
12/03/2014,"Paris - Nice, Stage 4 : Nevers - Belleville",7.,VELITS Peter,2
11/03/2014,"Paris - Nice, Stage 3 : Toucy - Magny-Cours",88.,VELITS Peter,0
